url_length,content_length,mal,special_chars,charsets,server,IP,type
36,-1,1,6,-1,-1,-1,defacment
122,-1,1,22,-1,-1,-1,defacment
83,-1,1,16,-1,-1,-1,defacment
96,,1,19,-1,Apache,-1,defacment
122,-1,1,15,-1,-1,-1,defacment
98,-1,1,20,-1,-1,-1,defacment
96,-1,1,20,-1,-1,-1,defacment
41,-1,1,9,-1,-1,-1,defacment
82,,1,16,-1,nginx,-1,defacment
133,,1,23,-1,Apache,-1,defacment
43,-1,1,8,-1,-1,-1,defacment
81,-1,1,14,-1,-1,-1,defacment
50,-1,1,8,-1,-1,-1,defacment
85,,1,17,-1,Apache,-1,defacment
85,-1,1,17,-1,-1,-1,defacment
43,,1,9,-1,LiteSpeed,-1,defacment
96,-1,1,18,-1,-1,-1,defacment
61,-1,1,10,-1,-1,-1,defacment
95,,1,18,-1,Apache,-1,defacment
36,-1,1,9,-1,-1,-1,defacment
68,-1,1,14,-1,-1,-1,defacment
115,-1,1,21,-1,-1,-1,defacment
84,-1,1,14,-1,-1,-1,defacment
112,,1,22,-1,nginx,-1,defacment
101,-1,1,16,-1,-1,-1,defacment
77,-1,1,13,-1,-1,-1,defacment
38,-1,1,7,-1,-1,-1,defacment
184,-1,1,32,-1,-1,-1,defacment
106,-1,1,21,-1,-1,-1,defacment
99,-1,1,16,-1,-1,-1,defacment
72,-1,1,13,-1,-1,-1,defacment
41,-1,1,7,-1,-1,-1,defacment
115,-1,1,15,-1,-1,-1,defacment
101,-1,1,19,-1,-1,-1,defacment
169,-1,1,38,-1,-1,-1,defacment
49,-1,1,9,-1,-1,-1,defacment
76,,1,15,-1,nginx,-1,defacment
46,-1,1,10,-1,-1,-1,defacment
107,-1,1,20,-1,-1,-1,defacment
77,-1,1,16,-1,-1,-1,defacment
44,-1,1,8,-1,-1,-1,defacment
38,-1,1,7,-1,-1,-1,defacment
84,-1,1,15,-1,-1,-1,defacment
78,-1,1,14,-1,-1,-1,defacment
65,-1,1,12,-1,-1,-1,defacment
107,-1,1,20,-1,-1,-1,defacment
45,-1,1,9,-1,-1,-1,defacment
181,-1,1,13,-1,-1,-1,defacment
63,-1,1,14,-1,-1,-1,defacment
67,-1,1,13,-1,-1,-1,defacment
99,-1,1,19,-1,-1,-1,defacment
92,-1,1,17,-1,-1,-1,defacment
95,,1,19,-1,Apache,-1,defacment
45,-1,1,7,-1,-1,-1,defacment
82,,1,15,-1,nginx,-1,defacment
97,-1,1,18,-1,-1,-1,defacment
80,-1,1,15,-1,-1,-1,defacment
39,-1,1,8,-1,-1,-1,defacment
72,-1,1,13,-1,-1,-1,defacment
134,,1,26,-1,,-1,defacment
43,,1,9,-1,Apache,-1,defacment
43,-1,1,7,-1,-1,-1,defacment
125,-1,1,17,-1,-1,-1,defacment
47,-1,1,9,-1,-1,-1,defacment
48,-1,1,8,-1,-1,-1,defacment
88,-1,1,12,-1,-1,-1,defacment
104,-1,1,18,-1,-1,-1,defacment
37,-1,1,8,-1,-1,-1,defacment
100,-1,1,14,-1,-1,-1,defacment
40,-1,1,10,-1,-1,-1,defacment
124,,1,29,-1,nginx,-1,defacment
157,1065,1,26,-1,nginx,-1,defacment
106,-1,1,19,-1,-1,-1,defacment
168,-1,1,31,-1,-1,-1,defacment
102,3916,1,19,-1,,-1,defacment
50,-1,1,9,-1,-1,-1,defacment
91,-1,1,20,-1,-1,-1,defacment
117,-1,1,23,-1,-1,-1,defacment
68,,1,10,-1,Apache,-1,defacment
42,-1,1,11,-1,-1,-1,defacment
40,-1,1,6,-1,-1,-1,defacment
82,-1,1,17,-1,-1,-1,defacment
44,5356,1,9,-1,Apache,-1,defacment
40,-1,1,8,-1,-1,-1,defacment
101,,1,18,-1,Apache,-1,defacment
93,-1,1,18,-1,-1,-1,defacment
48,,1,7,-1,Apache,-1,defacment
46,-1,1,9,-1,-1,-1,defacment
95,-1,1,16,-1,-1,-1,defacment
83,,1,16,-1,Apache,-1,defacment
112,,1,18,-1,nginx,-1,defacment
206,-1,1,15,-1,-1,-1,defacment
69,-1,1,12,-1,-1,-1,defacment
67,-1,1,10,-1,-1,-1,defacment
125,-1,1,21,-1,-1,-1,defacment
90,-1,1,17,-1,-1,-1,defacment
56,-1,1,12,-1,-1,-1,defacment
85,-1,1,15,-1,-1,-1,defacment
102,-1,1,19,-1,-1,-1,defacment
89,-1,1,18,-1,-1,-1,defacment
43,,1,8,-1,Apache,-1,defacment
51,-1,1,9,-1,-1,-1,defacment
45,-1,1,11,-1,-1,-1,defacment
96,-1,1,20,-1,-1,-1,defacment
79,-1,1,10,-1,-1,-1,defacment
100,-1,1,19,-1,-1,-1,defacment
63,-1,1,10,-1,-1,-1,defacment
84,-1,1,16,-1,-1,-1,defacment
78,-1,1,12,-1,-1,-1,defacment
43,-1,1,9,-1,-1,-1,defacment
43,-1,1,8,-1,-1,-1,defacment
50,-1,1,9,-1,-1,-1,defacment
47,-1,1,8,-1,-1,-1,defacment
95,-1,1,17,-1,-1,-1,defacment
36,-1,1,7,-1,-1,-1,defacment
38,-1,1,8,-1,-1,-1,defacment
93,-1,1,19,-1,-1,-1,defacment
60,-1,1,12,-1,-1,-1,defacment
185,-1,1,35,-1,-1,-1,defacment
161,-1,1,34,-1,-1,-1,defacment
62,-1,1,11,-1,-1,-1,defacment
96,-1,1,18,-1,-1,-1,defacment
73,-1,1,11,-1,-1,-1,defacment
68,-1,1,14,-1,-1,-1,defacment
44,-1,1,9,-1,-1,-1,defacment
72,-1,1,12,-1,-1,-1,defacment
42,-1,1,6,-1,-1,-1,defacment
70,,1,15,-1,Apache,-1,defacment
87,-1,1,19,-1,-1,-1,defacment
45,-1,1,10,-1,-1,-1,defacment
59,-1,1,11,-1,-1,-1,defacment
57,-1,1,9,-1,-1,-1,defacment
59,-1,1,11,-1,-1,-1,defacment
40,-1,1,7,-1,-1,-1,defacment
102,-1,1,20,-1,-1,-1,defacment
39,-1,1,7,-1,-1,-1,defacment
78,-1,1,14,-1,-1,-1,defacment
118,-1,1,24,-1,-1,-1,defacment
78,-1,1,15,-1,-1,-1,defacment
247,-1,1,15,-1,-1,-1,defacment
69,-1,1,12,-1,-1,-1,defacment
166,,1,29,-1,LiteSpeed,-1,defacment
80,-1,1,13,-1,-1,-1,defacment
101,-1,1,17,-1,-1,-1,defacment
76,-1,1,11,-1,-1,-1,defacment
89,-1,1,14,-1,-1,-1,defacment
100,-1,1,19,-1,-1,-1,defacment
62,-1,1,9,-1,-1,-1,defacment
55,-1,1,8,-1,-1,-1,defacment
28,-1,1,6,-1,-1,-1,defacment
55,-1,1,9,-1,-1,-1,defacment
106,-1,1,20,-1,-1,-1,defacment
69,-1,1,13,-1,-1,-1,defacment
51,,1,9,-1,Apache/2.4.58 (cPanel) OpenSSL/1.1.1w mod_bwlimited/1.4,-1,defacment
88,1292,1,16,-1,nginx,-1,defacment
122,-1,1,21,-1,-1,-1,defacment
210,-1,1,15,-1,-1,-1,defacment
63,-1,1,9,-1,-1,-1,defacment
163,-1,1,14,-1,-1,-1,defacment
32,-1,1,6,-1,-1,-1,defacment
133,-1,1,15,-1,-1,-1,defacment
66,15917,1,12,-1,Apache,-1,defacment
64,-1,1,14,-1,-1,-1,defacment
114,-1,1,14,-1,-1,-1,defacment
56,-1,1,9,-1,-1,-1,defacment
63,-1,1,11,-1,-1,-1,defacment
81,-1,1,17,-1,-1,-1,defacment
52,30285,1,8,-1,nginx,-1,defacment
147,-1,1,25,-1,-1,-1,defacment
38,28,1,10,-1,nginx/1.21.6,-1,defacment
181,-1,1,27,-1,-1,-1,defacment
44,-1,1,9,-1,-1,-1,defacment
178,-1,1,14,-1,-1,-1,defacment
112,-1,1,18,-1,-1,-1,defacment
90,-1,1,18,-1,-1,-1,defacment
50,-1,1,9,-1,-1,-1,defacment
100,-1,1,18,-1,-1,-1,defacment
52,-1,1,9,-1,-1,-1,defacment
80,-1,1,16,-1,-1,-1,defacment
87,-1,1,14,-1,-1,-1,defacment
80,,1,13,-1,Apache,-1,defacment
170,,1,33,-1,aruba-proxy,-1,defacment
85,-1,1,15,-1,-1,-1,defacment
104,-1,1,15,-1,-1,-1,defacment
69,-1,1,10,-1,-1,-1,defacment
153,-1,1,23,-1,-1,-1,defacment
38,-1,1,8,-1,-1,-1,defacment
83,,1,16,-1,nginx,-1,defacment
57,-1,1,9,-1,-1,-1,defacment
83,-1,1,15,-1,-1,-1,defacment
84,-1,1,16,-1,-1,-1,defacment
90,,1,18,-1,Apache,-1,defacment
54,,1,11,-1,Apache/2,-1,defacment
77,-1,1,11,-1,-1,-1,defacment
42,-1,1,7,-1,-1,-1,defacment
51,-1,1,9,-1,-1,-1,defacment
49,-1,1,7,-1,-1,-1,defacment
91,-1,1,16,-1,-1,-1,defacment
161,-1,1,16,-1,-1,-1,defacment
118,,1,25,-1,Apache,-1,defacment
38,-1,1,7,-1,-1,-1,defacment
89,,1,16,-1,gogogadgeto-server,-1,defacment
74,-1,1,12,-1,-1,-1,defacment
83,-1,1,17,-1,-1,-1,defacment
134,-1,1,19,-1,-1,-1,defacment
64,-1,1,9,-1,-1,-1,defacment
53,-1,1,8,-1,-1,-1,defacment
86,,1,16,-1,Apache,-1,defacment
58,-1,1,9,-1,-1,-1,defacment
144,-1,1,22,-1,-1,-1,defacment
140,-1,1,24,-1,-1,-1,defacment
70,-1,1,13,-1,-1,-1,defacment
243,,1,17,-1,Apache,-1,defacment
115,-1,1,20,-1,-1,-1,defacment
48,-1,1,8,-1,-1,-1,defacment
42,-1,1,9,-1,-1,-1,defacment
76,,1,15,-1,Apache/2,-1,defacment
85,,1,17,-1,Apache,-1,defacment
40,-1,1,8,-1,-1,-1,defacment
72,,1,12,-1,Apache,-1,defacment
77,-1,1,15,-1,-1,-1,defacment
88,-1,1,17,-1,-1,-1,defacment
80,1221,1,13,-1,,-1,defacment
36,-1,1,6,-1,-1,-1,defacment
105,-1,1,18,-1,-1,-1,defacment
60,-1,1,12,-1,-1,-1,defacment
32,42519,1,7,-1,nginx,-1,defacment
84,-1,1,14,-1,-1,-1,defacment
78,-1,1,14,-1,-1,-1,defacment
114,-1,1,12,-1,-1,-1,defacment
79,-1,1,12,-1,-1,-1,defacment
43,-1,1,9,-1,-1,-1,defacment
227,-1,1,51,-1,-1,-1,defacment
100,-1,1,18,-1,-1,-1,defacment
75,-1,1,13,-1,-1,-1,defacment
116,-1,1,22,-1,-1,-1,defacment
59,,1,10,-1,LiteSpeed,-1,defacment
98,-1,1,19,-1,-1,-1,defacment
94,-1,1,14,-1,-1,-1,defacment
80,-1,1,14,-1,-1,-1,defacment
114,-1,1,20,-1,-1,-1,defacment
33,-1,1,6,-1,-1,-1,defacment
48,-1,1,8,-1,-1,-1,defacment
33,-1,1,7,-1,-1,-1,defacment
153,-1,1,26,-1,-1,-1,defacment
89,-1,1,17,-1,-1,-1,defacment
109,-1,1,20,-1,-1,-1,defacment
38,-1,1,7,-1,-1,-1,defacment
38,-1,1,5,-1,-1,-1,defacment
89,-1,1,17,-1,-1,-1,defacment
111,-1,1,22,-1,-1,-1,defacment
63,-1,1,13,-1,-1,-1,defacment
35,-1,1,8,-1,-1,-1,defacment
43,-1,1,10,-1,-1,-1,defacment
103,-1,1,18,-1,-1,-1,defacment
117,-1,1,12,-1,-1,-1,defacment
76,-1,1,16,-1,-1,-1,defacment
159,-1,1,30,-1,-1,-1,defacment
31,-1,1,5,-1,-1,-1,defacment
63,-1,1,11,-1,-1,-1,defacment
56,17181,1,9,-1,Apache/2.2.24,-1,defacment
185,,1,30,-1,LiteSpeed,-1,defacment
90,-1,1,17,-1,-1,-1,defacment
40,-1,1,8,-1,-1,-1,defacment
119,-1,1,22,-1,-1,-1,defacment
78,-1,1,11,-1,-1,-1,defacment
64,-1,1,10,-1,-1,-1,defacment
75,,1,15,-1,LiteSpeed,-1,defacment
80,-1,1,17,-1,-1,-1,defacment
75,,1,16,-1,Apache,-1,defacment
128,-1,1,21,-1,-1,-1,defacment
44,-1,1,8,-1,-1,-1,defacment
81,-1,1,15,-1,-1,-1,defacment
96,-1,1,13,-1,-1,-1,defacment
123,-1,1,22,-1,-1,-1,defacment
140,-1,1,25,-1,-1,-1,defacment
206,,1,35,-1,nginx,-1,defacment
112,-1,1,22,-1,-1,-1,defacment
116,-1,1,21,-1,-1,-1,defacment
51,-1,1,8,-1,-1,-1,defacment
76,-1,1,13,-1,-1,-1,defacment
35,-1,1,8,-1,-1,-1,defacment
89,-1,1,23,-1,-1,-1,defacment
79,-1,1,14,-1,-1,-1,defacment
266,-1,1,17,-1,-1,-1,defacment
46,-1,1,11,-1,-1,-1,defacment
62,-1,1,10,-1,-1,-1,defacment
87,-1,1,16,-1,-1,-1,defacment
70,-1,1,12,-1,-1,-1,defacment
143,-1,1,27,-1,-1,-1,defacment
58,-1,1,11,-1,-1,-1,defacment
62,-1,1,12,-1,-1,-1,defacment
110,-1,1,20,-1,-1,-1,defacment
83,-1,1,17,-1,-1,-1,defacment
74,-1,1,14,-1,-1,-1,defacment
59,-1,1,10,-1,-1,-1,defacment
68,-1,1,10,-1,-1,-1,defacment
149,-1,1,25,-1,-1,-1,defacment
185,-1,1,14,-1,-1,-1,defacment
41,-1,1,9,-1,-1,-1,defacment
82,-1,1,14,-1,-1,-1,defacment
51,-1,1,12,-1,-1,-1,defacment
97,,1,17,-1,Apache,-1,defacment
39,-1,1,8,-1,-1,-1,defacment
65,-1,1,10,-1,-1,-1,defacment
64,-1,1,12,-1,-1,-1,defacment
39,432,1,8,-1,nginx,-1,defacment
139,,1,25,-1,Apache/2.4.54 (Debian),-1,defacment
262,-1,1,16,-1,-1,-1,defacment
125,-1,1,22,-1,-1,-1,defacment
34,-1,1,8,-1,-1,-1,defacment
95,-1,1,19,-1,-1,-1,defacment
94,,1,17,-1,nginx,-1,defacment
54,-1,1,11,-1,-1,-1,defacment
108,-1,1,19,-1,-1,-1,defacment
126,-1,1,26,-1,-1,-1,defacment
96,-1,1,17,-1,-1,-1,defacment
104,-1,1,19,-1,-1,-1,defacment
62,-1,1,13,-1,-1,-1,defacment
38,-1,1,9,-1,-1,-1,defacment
103,-1,1,19,-1,-1,-1,defacment
122,,1,26,-1,Apache,-1,defacment
94,-1,1,18,-1,-1,-1,defacment
77,-1,1,13,-1,-1,-1,defacment
50,-1,1,9,-1,-1,-1,defacment
108,-1,1,19,-1,-1,-1,defacment
101,-1,1,19,-1,-1,-1,defacment
41,39137,1,6,-1,Microsoft-IIS/8.5,-1,defacment
81,-1,1,12,-1,-1,-1,defacment
97,,1,18,-1,gogogadgeto-server,-1,defacment
130,-1,1,25,-1,-1,-1,defacment
90,-1,1,18,-1,-1,-1,defacment
91,-1,1,16,-1,-1,-1,defacment
27,-1,1,6,-1,-1,-1,defacment
64,,1,11,-1,Apache,-1,defacment
59,-1,1,9,-1,-1,-1,defacment
37,-1,1,7,-1,-1,-1,defacment
46,-1,1,9,-1,-1,-1,defacment
77,,1,15,-1,nginx,-1,defacment
69,,1,11,-1,Apache,-1,defacment
56,-1,1,12,-1,-1,-1,defacment
52,-1,1,9,-1,-1,-1,defacment
42,-1,1,7,-1,-1,-1,defacment
122,-1,1,22,-1,-1,-1,defacment
121,-1,1,14,-1,-1,-1,defacment
116,-1,1,21,-1,-1,-1,defacment
76,-1,1,13,-1,-1,-1,defacment
139,-1,1,27,-1,-1,-1,defacment
61,-1,1,10,-1,-1,-1,defacment
72,-1,1,12,-1,-1,-1,defacment
69,-1,1,13,-1,-1,-1,defacment
96,-1,1,18,-1,-1,-1,defacment
80,-1,1,17,-1,-1,-1,defacment
61,-1,1,11,-1,-1,-1,defacment
95,-1,1,22,-1,-1,-1,defacment
34,-1,1,5,-1,-1,-1,defacment
178,5062,1,32,-1,Apache/2,-1,defacment
109,-1,1,21,-1,-1,-1,defacment
55,-1,1,9,-1,-1,-1,defacment
102,-1,1,19,-1,-1,-1,defacment
97,-1,1,14,-1,-1,-1,defacment
141,-1,1,27,-1,-1,-1,defacment
93,-1,1,15,-1,-1,-1,defacment
62,-1,1,14,-1,-1,-1,defacment
94,-1,1,18,-1,-1,-1,defacment
80,-1,1,14,-1,-1,-1,defacment
71,-1,1,14,-1,-1,-1,defacment
114,-1,1,20,-1,-1,-1,defacment
70,-1,1,12,-1,-1,-1,defacment
155,-1,1,27,-1,-1,-1,defacment
83,-1,1,15,-1,-1,-1,defacment
142,-1,1,26,-1,-1,-1,defacment
57,-1,1,9,-1,-1,-1,defacment
48,-1,1,9,-1,-1,-1,defacment
45,-1,1,8,-1,-1,-1,defacment
47,-1,1,9,-1,-1,-1,defacment
108,,1,18,-1,Apache,-1,defacment
65,-1,1,11,-1,-1,-1,defacment
48,-1,1,9,-1,-1,-1,defacment
67,-1,1,13,-1,-1,-1,defacment
76,-1,1,16,-1,-1,-1,defacment
69,-1,1,14,-1,-1,-1,defacment
90,-1,1,17,-1,-1,-1,defacment
79,-1,1,13,-1,-1,-1,defacment
41,-1,1,8,-1,-1,-1,defacment
96,-1,1,19,-1,-1,-1,defacment
176,-1,1,12,-1,-1,-1,defacment
126,-1,1,23,-1,-1,-1,defacment
62,1611,1,11,-1,nginx,-1,defacment
51,-1,1,8,-1,-1,-1,defacment
51,-1,1,8,-1,-1,-1,defacment
69,-1,1,12,-1,-1,-1,defacment
127,-1,1,23,-1,-1,-1,defacment
85,-1,1,12,-1,-1,-1,defacment
33,-1,1,8,-1,-1,-1,defacment
81,-1,1,13,-1,-1,-1,defacment
74,-1,1,11,-1,-1,-1,defacment
85,-1,1,13,-1,-1,-1,defacment
42,-1,1,10,-1,-1,-1,defacment
117,,1,22,-1,Apache,-1,defacment
42,-1,1,7,-1,-1,-1,defacment
90,-1,1,15,-1,-1,-1,defacment
143,,1,22,-1,Apache,-1,defacment
109,-1,1,21,-1,-1,-1,defacment
114,-1,1,12,-1,-1,-1,defacment
31,-1,1,7,-1,-1,-1,defacment
71,-1,1,12,-1,-1,-1,defacment
35,1292,1,7,-1,nginx,-1,defacment
109,-1,1,15,-1,-1,-1,defacment
52,-1,1,11,-1,-1,-1,defacment
82,-1,1,17,-1,-1,-1,defacment
82,-1,1,17,-1,-1,-1,defacment
75,-1,1,11,-1,-1,-1,defacment
48,-1,1,9,-1,-1,-1,defacment
40,-1,1,7,-1,-1,-1,defacment
65,-1,1,11,-1,-1,-1,defacment
27,-1,1,6,-1,-1,-1,defacment
100,-1,1,19,-1,-1,-1,defacment
39,-1,1,6,-1,-1,-1,defacment
37,194,1,7,-1,Apache,-1,defacment
46,-1,1,9,-1,-1,-1,defacment
102,-1,1,20,-1,-1,-1,defacment
77,-1,1,13,-1,-1,-1,defacment
98,-1,1,18,-1,-1,-1,defacment
51,-1,1,9,-1,-1,-1,defacment
134,-1,1,24,-1,-1,-1,defacment
90,-1,1,15,-1,-1,-1,defacment
72,-1,1,12,-1,-1,-1,defacment
34,-1,1,7,-1,-1,-1,defacment
91,-1,1,18,-1,-1,-1,defacment
206,,1,17,-1,nginx,-1,defacment
87,-1,1,17,-1,-1,-1,defacment
41,-1,1,9,-1,-1,-1,defacment
94,-1,1,15,-1,-1,-1,defacment
43,-1,1,9,-1,-1,-1,defacment
115,-1,1,22,-1,-1,-1,defacment
102,-1,1,17,-1,-1,-1,defacment
74,-1,1,12,-1,-1,-1,defacment
91,-1,1,17,-1,-1,-1,defacment
77,-1,1,10,-1,-1,-1,defacment
107,-1,1,19,-1,-1,-1,defacment
116,-1,1,20,-1,-1,-1,defacment
64,151555,1,10,-1,Apache,-1,defacment
72,-1,1,15,-1,-1,-1,defacment
81,,1,16,-1,nginx,-1,defacment
256,-1,1,15,-1,-1,-1,defacment
196,-1,1,35,-1,-1,-1,defacment
82,-1,1,15,-1,-1,-1,defacment
107,-1,1,21,-1,-1,-1,defacment
83,-1,1,13,-1,-1,-1,defacment
88,1353,1,16,-1,,-1,defacment
108,-1,1,20,-1,-1,-1,defacment
82,,1,16,-1,nginx,-1,defacment
100,-1,1,16,-1,-1,-1,defacment
126,-1,1,19,-1,-1,-1,defacment
34,-1,1,7,-1,-1,-1,defacment
84,62509,1,16,-1,AmazonS3,-1,defacment
85,-1,1,17,-1,-1,-1,defacment
92,1504,1,16,-1,Microsoft-IIS/10.0,-1,defacment
243,-1,1,15,-1,-1,-1,defacment
44,,1,8,-1,nginx/1.22.1,-1,defacment
108,-1,1,19,-1,-1,-1,defacment
92,-1,1,16,-1,-1,-1,defacment
211,,1,14,-1,Apache,-1,defacment
42,2133,1,6,-1,Apache,-1,defacment
55,-1,1,8,-1,-1,-1,defacment
131,,1,24,-1,Apache/2.4.58 (cPanel) OpenSSL/1.1.1w mod_bwlimited/1.4,-1,defacment
119,-1,1,22,-1,-1,-1,defacment
84,,1,17,-1,nginx,-1,defacment
73,-1,1,11,-1,-1,-1,defacment
115,-1,1,22,-1,-1,-1,defacment
140,-1,1,26,-1,-1,-1,defacment
70,-1,1,13,-1,-1,-1,defacment
62,-1,1,11,-1,-1,-1,defacment
86,-1,1,15,-1,-1,-1,defacment
112,-1,1,19,-1,-1,-1,defacment
68,-1,1,14,-1,-1,-1,defacment
119,-1,1,23,-1,-1,-1,defacment
87,-1,1,18,-1,-1,-1,defacment
117,-1,1,23,-1,-1,-1,defacment
115,-1,1,21,-1,-1,-1,defacment
146,-1,1,29,-1,-1,-1,defacment
42,,1,7,-1,,-1,defacment
120,-1,1,19,-1,-1,-1,defacment
43,-1,1,8,-1,-1,-1,defacment
100,-1,1,18,-1,-1,-1,defacment
40,-1,1,8,-1,-1,-1,defacment
114,-1,1,21,-1,-1,-1,defacment
58,-1,1,10,-1,-1,-1,defacment
78,-1,1,15,-1,-1,-1,defacment
88,-1,1,15,-1,-1,-1,defacment
98,-1,1,19,-1,-1,-1,defacment
61,-1,1,9,-1,-1,-1,defacment
128,-1,1,24,-1,-1,-1,defacment
50,-1,1,9,-1,-1,-1,defacment
103,-1,1,12,-1,-1,-1,defacment
62,-1,1,12,-1,-1,-1,defacment
68,-1,1,11,-1,-1,-1,defacment
50,-1,1,9,-1,-1,-1,defacment
44,-1,1,9,-1,-1,-1,defacment
86,-1,1,16,-1,-1,-1,defacment
113,-1,1,14,-1,-1,-1,defacment
97,-1,1,18,-1,-1,-1,defacment
87,-1,1,14,-1,-1,-1,defacment
88,-1,1,14,-1,-1,-1,defacment
89,-1,1,15,-1,-1,-1,defacment
108,-1,1,20,-1,-1,-1,defacment
133,-1,1,17,-1,-1,-1,defacment
80,-1,1,17,-1,-1,-1,defacment
100,-1,1,19,-1,-1,-1,defacment
43,-1,1,9,-1,-1,-1,defacment
104,-1,1,18,-1,-1,-1,defacment
96,-1,1,17,-1,-1,-1,defacment
68,-1,1,12,-1,-1,-1,defacment
49,-1,1,7,-1,-1,-1,defacment
161,-1,1,28,-1,-1,-1,defacment
72,-1,1,10,-1,-1,-1,defacment
105,-1,1,17,-1,-1,-1,defacment
54,-1,1,8,-1,-1,-1,defacment
128,-1,1,15,-1,-1,-1,defacment
83,-1,1,16,-1,-1,-1,defacment
138,-1,1,24,-1,-1,-1,defacment
211,-1,1,17,-1,-1,-1,defacment
28,-1,1,7,-1,-1,-1,defacment
92,-1,1,19,-1,-1,-1,defacment
128,-1,1,23,-1,-1,-1,defacment
81,-1,1,13,-1,-1,-1,defacment
36,-1,1,9,-1,-1,-1,defacment
119,-1,1,23,-1,-1,-1,defacment
71,,1,13,-1,LiteSpeed,-1,defacment
89,-1,1,18,-1,-1,-1,defacment
33,-1,1,7,-1,-1,-1,defacment
165,-1,1,29,-1,-1,-1,defacment
74,-1,1,13,-1,-1,-1,defacment
43,-1,1,9,-1,-1,-1,defacment
110,-1,1,19,-1,-1,-1,defacment
109,-1,1,20,-1,-1,-1,defacment
102,,1,19,-1,nginx,-1,defacment
117,-1,1,21,-1,-1,-1,defacment
77,-1,1,15,-1,-1,-1,defacment
88,-1,1,16,-1,-1,-1,defacment
49,-1,1,9,-1,-1,-1,defacment
95,-1,1,18,-1,-1,-1,defacment
81,-1,1,13,-1,-1,-1,defacment
64,-1,1,8,-1,-1,-1,defacment
94,,1,20,-1,nginx,-1,defacment
87,,1,17,-1,nginx,-1,defacment
37,-1,1,8,-1,-1,-1,defacment
59,-1,1,12,-1,-1,-1,defacment
45,-1,1,9,-1,-1,-1,defacment
34,,1,7,-1,LiteSpeed,-1,defacment
72,-1,1,14,-1,-1,-1,defacment
46,-1,1,8,-1,-1,-1,defacment
84,,1,17,-1,Apache,-1,defacment
78,-1,1,15,-1,-1,-1,defacment
90,543,1,15,-1,nginx,-1,defacment
46,63094,1,8,-1,nginx,-1,defacment
50,-1,1,10,-1,-1,-1,defacment
55,-1,1,10,-1,-1,-1,defacment
57,-1,1,13,-1,-1,-1,defacment
41,,1,7,-1,nginx,-1,defacment
96,-1,1,17,-1,-1,-1,defacment
120,-1,1,22,-1,-1,-1,defacment
45,-1,1,9,-1,-1,-1,defacment
63,73510,1,12,-1,Apache,-1,defacment
112,-1,1,15,-1,-1,-1,defacment
36,-1,1,8,-1,-1,-1,defacment
88,-1,1,17,-1,-1,-1,defacment
55,-1,1,11,-1,-1,-1,defacment
99,-1,1,17,-1,-1,-1,defacment
74,-1,1,11,-1,-1,-1,defacment
102,-1,1,23,-1,-1,-1,defacment
68,-1,1,13,-1,-1,-1,defacment
46,-1,1,10,-1,-1,-1,defacment
52,-1,1,10,-1,-1,-1,defacment
31,-1,1,7,-1,-1,-1,defacment
99,-1,1,19,-1,-1,-1,defacment
147,-1,1,27,-1,-1,-1,defacment
97,-1,1,12,-1,-1,-1,defacment
38,-1,1,8,-1,-1,-1,defacment
235,-1,1,16,-1,-1,-1,defacment
83,,1,17,-1,,-1,defacment
142,-1,1,24,-1,-1,-1,defacment
72,-1,1,12,-1,-1,-1,defacment
38,-1,1,8,-1,-1,-1,defacment
100,-1,1,14,-1,-1,-1,defacment
38,-1,1,8,-1,-1,-1,defacment
89,134,1,17,-1,openresty/1.13.6.1,-1,defacment
45,-1,1,8,-1,-1,-1,defacment
152,-1,1,27,-1,-1,-1,defacment
139,-1,1,24,-1,-1,-1,defacment
71,-1,1,12,-1,-1,-1,defacment
68,-1,1,15,-1,-1,-1,defacment
28,-1,1,7,-1,-1,-1,defacment
96,,1,18,-1,Apache,-1,defacment
78,-1,1,16,-1,-1,-1,defacment
53,-1,1,9,-1,-1,-1,defacment
84,,1,16,-1,nginx,-1,defacment
129,-1,1,27,-1,-1,-1,defacment
67,-1,1,12,-1,-1,-1,defacment
56,,1,12,-1,nginx,-1,defacment
246,-1,1,16,-1,-1,-1,defacment
92,-1,1,17,-1,-1,-1,defacment
91,-1,1,16,-1,-1,-1,defacment
82,-1,1,16,-1,-1,-1,defacment
93,-1,1,11,-1,-1,-1,defacment
39,,1,7,-1,Apache,-1,defacment
92,,1,18,-1,Apache,-1,defacment
64,-1,1,11,-1,-1,-1,defacment
33,212,1,7,-1,,-1,defacment
81,-1,1,15,-1,-1,-1,defacment
114,-1,1,13,-1,-1,-1,defacment
113,-1,1,18,-1,-1,-1,defacment
128,-1,1,15,-1,-1,-1,defacment
110,-1,1,20,-1,-1,-1,defacment
47,-1,1,10,-1,-1,-1,defacment
204,,1,15,-1,Apache,-1,defacment
107,-1,1,19,-1,-1,-1,defacment
110,-1,1,18,-1,-1,-1,defacment
74,,1,14,-1,Apache,-1,defacment
89,-1,1,17,-1,-1,-1,defacment
108,-1,1,18,-1,-1,-1,defacment
56,-1,1,10,-1,-1,-1,defacment
108,-1,1,19,-1,-1,-1,defacment
84,-1,1,16,-1,-1,-1,defacment
54,-1,1,9,-1,-1,-1,defacment
104,-1,1,18,-1,-1,-1,defacment
109,-1,1,18,-1,-1,-1,defacment
51,-1,1,9,-1,-1,-1,defacment
